W,L,S
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.2362768496420048,0.22911694510739858,0.5346062052505967
0.2362768496420048,0.22911694510739858,0.5346062052505967
0.2362768496420048,0.22911694510739858,0.5346062052505967
0.2362768496420048,0.22911694510739858,0.5346062052505967
0.2362768496420048,0.22911694510739858,0.5346062052505967
0.14164727645860128,0.13319266399780325,0.7251600595435954
0.14164727645860128,0.13319266399780325,0.7251600595435954
0.14164727645860128,0.13319266399780325,0.7251600595435954
0.14164727645860128,0.13319266399780325,0.7251600595435954
0.14164727645860128,0.13319266399780325,0.7251600595435954
0.14164727645860128,0.13319266399780325,0.7251600595435954
0.14164727645860128,0.13319266399780325,0.7251600595435954
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.07409996854394672,0.0675656779711174,0.8583343534849358
0.1209960723460123,0.13608045451573603,0.7429234731382517
0.1209960723460123,0.13608045451573603,0.7429234731382517
0.1209960723460123,0.13608045451573603,0.7429234731382517
0.1209960723460123,0.13608045451573603,0.7429234731382517
0.0625654799822476,0.06823313057038455,0.8692013894473678
0.029858364177215945,0.03157639643477936,0.9385652393880047
0.029858364177215945,0.03157639643477936,0.9385652393880047
0.029858364177215945,0.03157639643477936,0.9385652393880047
0.029858364177215945,0.03157639643477936,0.9385652393880047
0.05272419709399996,0.06877377966525677,0.8785020232407432
0.05272419709399996,0.06877377966525677,0.8785020232407432
0.02502173817518244,0.03164946928193204,0.9433287925428856
0.02502173817518244,0.03164946928193204,0.9433287925428856
0.02502173817518244,0.03164946928193204,0.9433287925428856
0.02502173817518244,0.03164946928193204,0.9433287925428856
0.02502173817518244,0.03164946928193204,0.9433287925428856
0.011424863634393977,0.014013158042084839,0.9745619783235212
0.005123066769099057,0.006093278794795703,0.9887836544361052
0.005123066769099057,0.006093278794795703,0.9887836544361052
0.005123066769099057,0.006093278794795703,0.9887836544361052
0.005123066769099057,0.006093278794795703,0.9887836544361052
0.00227866091392266,0.002628069068426887,0.9950932700176505
0.00227866091392266,0.002628069068426887,0.9950932700176505
0.0010098874923897363,0.0011294476437292604,0.997860664863881
0.0010098874923897363,0.0011294476437292604,0.997860664863881
0.0010098874923897363,0.0011294476437292604,0.997860664863881
0.0010098874923897363,0.0011294476437292604,0.997860664863881
